accuracy,precision,recall,f1,specificity,false_alarm_rate,miss_rate,mean_delay_s,median_delay_s,p95_delay_s,tp,tn,fp,fn,model,thresholds,hard_negative_fpr,mild_recall,seed,split
0.92,1.0,0.8947368421052632,0.9444444444444444,1.0,0.0,0.10526315789473684,60.6,40.0,119.99999999999989,17,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.88;75s:0.822816;100s:0.65;150s:0.65;250s:0.65;400s:0.698995,0.0,0.8947368421052632,160,test
0.9565217391304348,1.0,0.9444444444444444,0.9714285714285714,1.0,0.0,0.05555555555555555,98.81176470588237,90.0,140.0,17,5,0,1,PrefixConfirmET_100_150,100s:0.65;150s:0.503347,0.0,0.9444444444444444,170,val
0.8571428571428571,1.0,0.8181818181818182,0.9,1.0,0.0,0.18181818181818182,103.86666666666667,90.0,140.0,18,6,0,4,PrefixConfirmET_100_150,100s:0.65;150s:0.503347,0.0,0.8181818181818182,170,test
0.9565217391304348,1.0,0.9444444444444444,0.9714285714285714,1.0,0.0,0.05555555555555555,67.92941176470588,40.0,240.0,17,5,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.859534;75s:0.776861;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,0.9444444444444444,170,val
0.8214285714285714,1.0,0.7727272727272727,0.8717948717948718,1.0,0.0,0.22727272727272727,57.62352941176471,40.0,119.99999999999989,17,6,0,5,EarlyCascadeET_50_75_100_150_250_400,50s:0.859534;75s:0.776861;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,0.7727272727272727,170,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,109.78888888888888,90.15,140.0,18,6,0,0,PrefixConfirmET_100_150,100s:0.78;150s:0.347477,0.0,1.0,188,val
0.9166666666666666,0.9,1.0,0.9473684210526315,0.6666666666666666,0.3333333333333333,0.0,101.10555555555555,90.0,140.0,18,4,2,0,PrefixConfirmET_100_150,100s:0.78;150s:0.347477,0.0,1.0,188,test
0.9583333333333334,0.9473684210526315,1.0,0.972972972972973,0.8333333333333334,0.16666666666666666,0.0,43.12222222222223,40.0,52.51499999999994,18,5,1,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.643317;400s:0.634614,0.3333333333333333,1.0,188,val
0.9166666666666666,0.9,1.0,0.9473684210526315,0.6666666666666666,0.3333333333333333,0.0,39.99444444444444,40.0,40.13,18,4,2,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.643317;400s:0.634614,0.0,1.0,188,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,101.14444444444445,90.05,140.0,18,6,0,0,PrefixConfirmET_100_150,100s:0.65;150s:0.385496,0.0,1.0,208,val
