accuracy,precision,recall,f1,specificity,false_alarm_rate,miss_rate,mean_delay_s,median_delay_s,p95_delay_s,tp,tn,fp,fn,model,thresholds,hard_negative_fpr,mild_recall,seed,split
0.92,0.9047619047619048,1.0,0.95,0.6666666666666666,0.3333333333333333,0.0,97.88947368421051,90.0,140.0,19,4,2,0,PrefixConfirmET_100_150,100s:0.65;150s:0.33264,0.0,1.0,244,test
0.96,1.0,0.9473684210526315,0.972972972972973,1.0,0.0,0.05263157894736842,81.64999999999999,40.0,262.4999999999998,18,6,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.61082;100s:0.88;150s:0.88;250s:0.595576;400s:0.587877,0.0,0.9473684210526315,244,val
0.96,0.95,1.0,0.9743589743589743,0.8333333333333334,0.16666666666666666,0.0,41.31052631578948,40.0,42.58999999999995,19,5,1,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.61082;100s:0.88;150s:0.88;250s:0.595576;400s:0.587877,0.0,1.0,244,test
0.9615384615384616,1.0,0.95,0.9743589743589743,1.0,0.0,0.05,103.19473684210527,90.0,140.0,19,6,0,1,PrefixConfirmET_100_150,100s:0.65;150s:0.325959,0.0,0.95,261,val
0.84,0.9444444444444444,0.85,0.8947368421052632,0.8,0.2,0.15,110.93529411764706,90.0,141.18,17,4,1,3,PrefixConfirmET_100_150,100s:0.65;150s:0.325959,0.0,0.85,261,test
0.9230769230769231,0.95,0.95,0.95,0.8333333333333334,0.16666666666666666,0.05,42.66842105263158,40.0,45.26999999999989,19,5,1,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.630105;150s:0.65;250s:0.626624;400s:0.612724,0.3333333333333333,0.95,261,val
0.96,1.0,0.95,0.9743589743589743,1.0,0.0,0.05,40.310526315789474,40.0,40.679999999999986,19,5,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.630105;150s:0.65;250s:0.626624;400s:0.612724,0.0,0.95,261,test
0.8695652173913043,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.6666666666666666,0.3333333333333333,0.058823529411764705,93.125,90.0,102.725,16,4,2,1,PrefixConfirmET_100_150,100s:0.581879;150s:0.568938,0.0,0.9411764705882353,269,val
0.8846153846153846,0.9473684210526315,0.9,0.9230769230769231,0.8333333333333334,0.16666666666666666,0.1,93.10000000000001,90.0,102.51499999999994,18,5,1,2,PrefixConfirmET_100_150,100s:0.581879;150s:0.568938,0.0,0.9,269,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,51.76470588235294,40.0,80.23999999999985,17,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.760127;100s:0.88;150s:0.88;250s:0.684793;400s:0.674744,0.0,1.0,269,val
0.8846153846153846,0.9473684210526315,0.9,0.9230769230769231,0.8333333333333334,0.16666666666666666,0.1,62.54444444444445,40.0,240.0,18,5,1,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.760127;100s:0.88;150s:0.88;250s:0.684793;400s:0.674744,0.0,0.9,269,test
0.9130434782608695,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8333333333333334,0.16666666666666666,0.058823529411764705,90.3875,90.0,91.55,16,5,1,1,PrefixConfirmET_100_150,100s:0.441088;150s:0.65,0.3333333333333333,0.9411764705882353,275,val
0.8846153846153846,0.9047619047619048,0.95,0.926829268292683,0.6666666666666666,0.3333333333333333,0.05,89.9578947368421,90.0,90.0,19,4,2,1,PrefixConfirmET_100_150,100s:0.441088;150s:0.65,0.3333333333333333,0.95,275,test
0.9130434782608695,1.0,0.8823529411764706,0.9375,1.0,0.0,0.11764705882352941,40.413333333333334,40.0,41.839999999999996,15,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.749617;100s:0.555138;150s:0.642083;250s:0.65;400s:0.65,0.0,0.8823529411764706,275,val
0.8461538461538461,0.9,0.9,0.9,0.6666666666666666,0.3333333333333333,0.1,48.288888888888884,40.0,97.49999999999993,18,4,2,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.749617;100s:0.555138;150s:0.642083;250s:0.65;400s:0.65,0.3333333333333333,0.9,275,test
0.9629629629629629,1.0,0.9523809523809523,0.975609756097561,1.0,0.0,0.047619047619047616,110.3,90.0,140.29500000000002,20,6,0,1,PrefixConfirmET_100_150,100s:0.565524;150s:0.301102,0.0,0.9523809523809523,289,val
0.9285714285714286,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.8333333333333334,0.16666666666666666,0.045454545454545456,102.18571428571427,90.0,140.0,21,5,1,1,PrefixConfirmET_100_150,100s:0.565524;150s:0.301102,0.0,0.9545454545454546,289,test
0.9629629629629629,1.0,0.9523809523809523,0.975609756097561,1.0,0.0,0.047619047619047616,71.55,43.0,145.00000000000006,20,6,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.88;75s:0.661798;100s:0.65;150s:0.383223;250s:0.537445;400s:0.568723,0.0,0.9523809523809523,289,val
0.9642857142857143,0.9565217391304348,1.0,0.9777777777777777,0.8333333333333334,0.16666666666666666,0.0,57.31363636363637,40.1,90.0,22,5,1,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.88;75s:0.661798;100s:0.65;150s:0.383223;250s:0.537445;400s:0.568723,0.0,1.0,289,test
