tn,fp,fn,tp,accuracy,specificity,recall,score,threshold,vetoed
173,0,373,236,0.5230179028132992,1.0,0.38752052545155996,base_alarm_score,0.98,376
173,0,376,233,0.5191815856777494,1.0,0.3825944170771757,base_alarm_score,0.9812596030786234,379
173,0,383,226,0.510230179028133,1.0,0.37110016420361247,base_alarm_score,0.9831931760374718,386
173,0,384,225,0.5089514066496164,1.0,0.3694581280788177,base_alarm_score,0.985,387
173,0,389,220,0.5025575447570333,1.0,0.361247947454844,base_alarm_score,0.9864402682756072,392
173,0,395,214,0.4948849104859335,1.0,0.35139573070607555,base_alarm_score,0.9890115919009633,398
173,0,397,212,0.49232736572890023,1.0,0.34811165845648606,base_alarm_score,0.99,400
173,0,401,208,0.48721227621483376,1.0,0.3415435139573071,base_alarm_score,0.9907629911398487,404
173,0,407,202,0.479539641943734,1.0,0.33169129720853857,base_alarm_score,0.9920763016426082,410
173,0,414,195,0.47058823529411764,1.0,0.32019704433497537,base_alarm_score,0.9932150846972838,417
173,0,419,190,0.4641943734015345,1.0,0.31198686371100165,base_alarm_score,0.9940108235651239,422
173,0,425,184,0.45652173913043476,1.0,0.3021346469622332,base_alarm_score,0.995,428
173,0,425,184,0.45652173913043476,1.0,0.3021346469622332,base_alarm_score,0.9951551600128284,428
173,0,431,178,0.44884910485933505,1.0,0.2922824302134647,base_alarm_score,0.9962463020086024,434
173,0,437,172,0.4411764705882353,1.0,0.2824302134646962,base_alarm_score,0.9969847256301985,440
173,0,446,163,0.4296675191815857,1.0,0.2676518883415435,base_alarm_score,0.9975297892983652,449
173,0,450,159,0.42455242966751916,1.0,0.26108374384236455,base_alarm_score,0.9976946184100258,453
173,0,460,149,0.4117647058823529,1.0,0.24466338259441708,base_alarm_score,0.9981792452830188,463
173,0,464,145,0.40664961636828645,1.0,0.23809523809523808,base_alarm_score,0.9984047411918224,467
173,0,468,141,0.40153452685422,1.0,0.2315270935960591,base_alarm_score,0.9985770830514379,471
173,0,476,133,0.391304347826087,1.0,0.21839080459770116,base_alarm_score,0.998582907231556,479
173,0,480,129,0.38618925831202044,1.0,0.21182266009852216,base_alarm_score,0.9986647170037529,483
173,0,488,121,0.37595907928388744,1.0,0.1986863711001642,base_alarm_score,0.9986846543001688,491
173,0,495,114,0.3670076726342711,1.0,0.18719211822660098,base_alarm_score,0.9988695652173912,498
173,0,499,110,0.3618925831202046,1.0,0.180623973727422,base_alarm_score,0.9989549679410674,502
173,0,505,104,0.35421994884910485,1.0,0.17077175697865354,base_alarm_score,0.9990403476028364,508
173,0,511,98,0.34654731457800514,1.0,0.16091954022988506,base_alarm_score,0.9991585848893042,514
173,0,517,92,0.3388746803069054,1.0,0.1510673234811166,base_alarm_score,0.9991886107730168,520
173,0,526,83,0.3273657289002558,1.0,0.13628899835796388,base_alarm_score,0.9992776946107784,529
173,0,532,77,0.319693094629156,1.0,0.12643678160919541,base_alarm_score,0.9993056549749464,535
173,0,535,74,0.31585677749360613,1.0,0.12151067323481117,base_alarm_score,0.9993958862467595,538
173,0,543,66,0.30562659846547313,1.0,0.10837438423645321,base_alarm_score,0.9994654788418708,546
173,0,547,62,0.30051150895140666,1.0,0.10180623973727422,base_alarm_score,0.9995274412079143,550
173,0,554,55,0.2915601023017903,1.0,0.090311986863711,base_alarm_score,0.9995664692150014,557
173,0,563,46,0.28005115089514065,1.0,0.0755336617405583,base_alarm_score,0.999769469660774,566
173,0,609,0,0.22122762148337596,1.0,0.0,base_alarm_score,1.0,612
