seed,variant,alpha,mode,base_margin,adder,margin
188,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
188,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
188,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
188,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
188,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
188,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
188,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
188,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
188,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
188,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
188,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
188,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
188,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
188,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
188,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
188,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
188,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
188,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
188,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
188,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
188,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
188,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
188,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
188,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
188,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
188,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
188,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
188,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
188,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
188,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
188,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
188,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
188,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
188,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
188,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
188,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
188,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
188,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
188,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
188,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
188,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
188,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
188,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
208,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
208,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
208,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
208,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
208,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
208,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
208,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
208,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
208,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
208,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
208,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
208,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
208,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
208,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
208,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
208,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
208,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
208,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
208,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
208,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
208,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
208,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
208,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
208,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
208,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
208,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
208,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
208,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
208,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
208,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
208,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
208,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
208,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
208,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
208,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
208,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
208,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
208,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
208,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
208,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
208,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
208,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
208,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
208,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
208,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
208,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
208,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
208,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
208,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
208,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
208,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
208,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
208,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
208,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
208,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
208,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
208,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
208,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
208,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
208,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
208,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
208,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
208,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
208,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
208,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
208,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
208,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
208,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
208,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
208,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
208,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
208,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
208,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
208,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
208,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
208,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
208,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
208,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
208,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
208,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
208,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
208,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
208,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
208,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
240,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
240,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
240,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
240,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
240,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
240,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
240,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
240,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
240,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
240,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
240,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
240,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
240,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
240,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
240,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
240,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
240,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
240,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
240,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
240,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
240,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
240,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
240,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
240,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
240,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
240,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
240,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
240,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
240,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
240,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
240,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
240,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
240,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
240,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
240,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
240,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
240,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
240,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
240,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
240,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
240,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
240,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
240,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
240,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
240,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
240,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
240,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
240,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
240,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
240,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
240,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
240,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
240,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
240,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
240,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
240,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
240,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
240,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
240,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
240,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
240,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
240,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
240,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
240,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
240,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
240,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
240,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
240,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
240,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
240,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
240,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
240,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
240,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
240,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
240,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
240,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
240,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
240,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
240,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
240,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
240,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
240,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
240,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
240,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
244,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
244,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
244,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
244,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
244,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
244,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
244,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
244,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
244,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
244,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
244,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
244,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
244,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
244,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
244,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
244,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
244,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
244,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
244,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
244,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
244,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
244,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
244,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
244,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
244,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
244,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
244,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
244,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
244,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
244,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
244,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
244,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
244,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
244,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
244,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
244,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
244,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
244,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
244,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
244,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
244,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
244,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
244,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
244,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
244,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
244,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
244,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
244,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
244,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
244,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
244,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
244,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
244,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
244,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
244,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
244,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
244,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
244,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
244,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
244,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
244,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
244,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
244,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
244,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
244,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
244,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
244,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
244,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
244,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
244,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
244,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
244,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
244,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
244,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
244,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
244,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
244,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
244,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
244,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
244,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
244,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
244,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
244,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
244,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
261,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
261,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
261,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
261,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
261,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
261,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
261,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
261,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
261,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
261,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
261,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
261,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
261,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
261,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
261,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
261,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
261,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
261,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
261,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
261,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
261,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
261,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
261,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
261,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
261,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
261,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
261,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
261,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
261,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
261,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
261,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
261,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
261,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
261,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
261,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
261,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
261,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
261,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
261,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
261,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
261,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
261,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
261,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
261,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
261,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
261,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
261,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
261,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
261,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
261,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
261,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
261,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
261,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
261,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
261,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
261,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
261,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
261,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
261,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
261,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
261,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
261,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
261,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
261,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
261,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
261,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
261,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
261,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
261,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
261,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
261,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
261,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
261,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
261,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
261,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
261,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
261,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
261,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
261,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
261,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
261,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
261,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
261,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
261,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
269,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
269,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
269,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
269,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
269,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
269,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
269,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
269,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
269,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
